Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Switzerland,Switzerland,CH,118.69,155.62,84.26,49.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 01:00:00,Switzerland,Switzerland,CH,125.28,163.14,83.52,48.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 02:00:00,Switzerland,Switzerland,CH,108.02,144.14,85.08,49.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 03:00:00,Switzerland,Switzerland,CH,91.55,125.96,86.22,48.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 04:00:00,Switzerland,Switzerland,CH,104.72,140.39,85.42,49.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 05:00:00,Switzerland,Switzerland,CH,104.52,138.57,87.03,51.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 06:00:00,Switzerland,Switzerland,CH,109.07,144.13,86.39,52.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 07:00:00,Switzerland,Switzerland,CH,103.95,138.51,86.94,54.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 08:00:00,Switzerland,Switzerland,CH,97.44,131.57,87.53,56.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 09:00:00,Switzerland,Switzerland,CH,98.73,133.36,87.28,56.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 10:00:00,Switzerland,Switzerland,CH,93.29,128.04,87.22,57.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 11:00:00,Switzerland,Switzerland,CH,94.24,130.2,85.84,55.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 12:00:00,Switzerland,Switzerland,CH,97.28,133.83,85.38,56.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 13:00:00,Switzerland,Switzerland,CH,88.78,123.27,87.24,56.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 14:00:00,Switzerland,Switzerland,CH,79.14,111.09,89.16,54.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 15:00:00,Switzerland,Switzerland,CH,61.85,91.16,91.63,56.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 16:00:00,Switzerland,Switzerland,CH,37.34,63.39,94.99,62.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 17:00:00,Switzerland,Switzerland,CH,46.59,73.47,93.89,62.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 18:00:00,Switzerland,Switzerland,CH,72.69,102.51,90.81,60.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 19:00:00,Switzerland,Switzerland,CH,96.94,130.47,87.5,56.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 20:00:00,Switzerland,Switzerland,CH,117.92,154.7,84.59,53.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 21:00:00,Switzerland,Switzerland,CH,112.55,148.57,85.35,51.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 22:00:00,Switzerland,Switzerland,CH,118.2,155.02,84.5,49.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-01 23:00:00,Switzerland,Switzerland,CH,115.13,153.91,82.57,51.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 00:00:00,Switzerland,Switzerland,CH,113.57,152.55,82.44,52.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 01:00:00,Switzerland,Switzerland,CH,111.41,151.04,82.07,51.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 02:00:00,Switzerland,Switzerland,CH,106.61,145.87,82.49,52.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 03:00:00,Switzerland,Switzerland,CH,98.61,136.61,83.59,52.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 04:00:00,Switzerland,Switzerland,CH,105.74,143.74,83.63,52.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 05:00:00,Switzerland,Switzerland,CH,103.39,138.15,86.46,53.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 06:00:00,Switzerland,Switzerland,CH,119.01,155.05,84.9,52.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 07:00:00,Switzerland,Switzerland,CH,113.78,149.26,85.36,53.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 08:00:00,Switzerland,Switzerland,CH,127.84,165.07,83.84,55.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 09:00:00,Switzerland,Switzerland,CH,124.29,160.93,84.44,56.13,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 10:00:00,Switzerland,Switzerland,CH,114.38,149.99,85.61,56.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 11:00:00,Switzerland,Switzerland,CH,103.17,137.57,86.84,56.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 12:00:00,Switzerland,Switzerland,CH,107.15,142.05,86.27,55.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 13:00:00,Switzerland,Switzerland,CH,110.19,145.16,85.9,54.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 14:00:00,Switzerland,Switzerland,CH,98.34,131.87,87.1,53.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 15:00:00,Switzerland,Switzerland,CH,75.63,106.13,90.21,57.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 16:00:00,Switzerland,Switzerland,CH,41.06,67.27,94.76,63.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 17:00:00,Switzerland,Switzerland,CH,58.14,86.0,92.88,63.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 18:00:00,Switzerland,Switzerland,CH,95.09,126.93,88.47,61.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 19:00:00,Switzerland,Switzerland,CH,134.78,171.75,83.5,55.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 20:00:00,Switzerland,Switzerland,CH,141.31,179.84,82.24,53.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 21:00:00,Switzerland,Switzerland,CH,134.4,172.41,82.91,52.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 22:00:00,Switzerland,Switzerland,CH,130.31,167.85,83.47,52.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-02 23:00:00,Switzerland,Switzerland,CH,116.81,152.4,85.45,54.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 00:00:00,Switzerland,Switzerland,CH,114.65,151.5,84.52,54.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 01:00:00,Switzerland,Switzerland,CH,110.43,146.68,85.39,54.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 02:00:00,Switzerland,Switzerland,CH,102.33,137.61,86.5,55.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 03:00:00,Switzerland,Switzerland,CH,94.77,129.56,87.1,56.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 04:00:00,Switzerland,Switzerland,CH,91.9,126.29,87.5,56.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 05:00:00,Switzerland,Switzerland,CH,94.92,128.96,87.71,57.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 06:00:00,Switzerland,Switzerland,CH,104.22,139.41,86.84,57.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 07:00:00,Switzerland,Switzerland,CH,121.95,159.23,84.79,57.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 08:00:00,Switzerland,Switzerland,CH,117.82,154.32,85.2,58.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 09:00:00,Switzerland,Switzerland,CH,103.4,138.44,86.93,59.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 10:00:00,Switzerland,Switzerland,CH,97.98,132.08,87.67,59.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 11:00:00,Switzerland,Switzerland,CH,102.84,137.1,87.22,58.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 12:00:00,Switzerland,Switzerland,CH,105.53,140.31,86.84,58.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 13:00:00,Switzerland,Switzerland,CH,114.82,150.3,86.11,58.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 14:00:00,Switzerland,Switzerland,CH,111.91,146.95,86.35,58.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 15:00:00,Switzerland,Switzerland,CH,108.5,142.7,87.09,58.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 16:00:00,Switzerland,Switzerland,CH,113.56,147.18,87.03,61.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 17:00:00,Switzerland,Switzerland,CH,114.68,148.09,86.92,61.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 18:00:00,Switzerland,Switzerland,CH,96.47,128.85,88.57,62.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 19:00:00,Switzerland,Switzerland,CH,93.67,126.28,88.63,61.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 20:00:00,Switzerland,Switzerland,CH,100.36,134.19,87.59,59.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 21:00:00,Switzerland,Switzerland,CH,113.35,148.73,86.0,56.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 22:00:00,Switzerland,Switzerland,CH,103.23,137.52,87.06,55.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-03 23:00:00,Switzerland,Switzerland,CH,99.73,133.44,87.83,55.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 00:00:00,Switzerland,Switzerland,CH,102.95,137.81,86.77,53.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 01:00:00,Switzerland,Switzerland,CH,113.26,148.98,85.86,53.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 02:00:00,Switzerland,Switzerland,CH,118.9,154.96,85.57,54.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 03:00:00,Switzerland,Switzerland,CH,113.46,148.92,86.27,54.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 04:00:00,Switzerland,Switzerland,CH,115.76,151.5,85.94,54.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 05:00:00,Switzerland,Switzerland,CH,139.22,177.31,82.81,54.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 06:00:00,Switzerland,Switzerland,CH,109.81,144.0,86.61,59.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 07:00:00,Switzerland,Switzerland,CH,106.97,140.18,87.16,60.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 08:00:00,Switzerland,Switzerland,CH,72.58,101.88,91.32,63.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 09:00:00,Switzerland,Switzerland,CH,78.83,108.95,90.64,62.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 10:00:00,Switzerland,Switzerland,CH,50.07,77.25,93.9,63.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 11:00:00,Switzerland,Switzerland,CH,76.74,106.34,90.88,61.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 12:00:00,Switzerland,Switzerland,CH,56.0,83.45,93.19,61.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 13:00:00,Switzerland,Switzerland,CH,71.18,100.66,91.28,60.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 14:00:00,Switzerland,Switzerland,CH,55.59,83.77,93.05,61.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 15:00:00,Switzerland,Switzerland,CH,83.84,114.78,89.65,60.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 16:00:00,Switzerland,Switzerland,CH,64.16,92.3,92.25,63.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 17:00:00,Switzerland,Switzerland,CH,51.66,78.89,93.61,64.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 18:00:00,Switzerland,Switzerland,CH,49.55,77.1,93.8,63.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 19:00:00,Switzerland,Switzerland,CH,88.84,120.59,89.11,59.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 20:00:00,Switzerland,Switzerland,CH,119.76,155.14,85.17,55.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 21:00:00,Switzerland,Switzerland,CH,138.93,176.21,82.81,53.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 22:00:00,Switzerland,Switzerland,CH,146.8,184.99,81.82,51.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-04 23:00:00,Switzerland,Switzerland,CH,130.08,166.75,83.54,50.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 00:00:00,Switzerland,Switzerland,CH,141.78,180.32,81.77,49.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 01:00:00,Switzerland,Switzerland,CH,144.56,182.78,81.99,49.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 02:00:00,Switzerland,Switzerland,CH,144.2,181.8,82.66,50.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 03:00:00,Switzerland,Switzerland,CH,141.1,178.82,82.56,51.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 04:00:00,Switzerland,Switzerland,CH,146.85,185.0,82.04,51.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 05:00:00,Switzerland,Switzerland,CH,146.84,185.05,81.87,52.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 06:00:00,Switzerland,Switzerland,CH,112.67,146.68,86.11,58.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 07:00:00,Switzerland,Switzerland,CH,118.22,151.9,85.73,59.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 08:00:00,Switzerland,Switzerland,CH,86.11,116.76,89.42,62.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 09:00:00,Switzerland,Switzerland,CH,86.8,117.55,89.28,62.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 10:00:00,Switzerland,Switzerland,CH,72.35,101.69,90.86,62.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 11:00:00,Switzerland,Switzerland,CH,72.91,102.66,90.66,61.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 12:00:00,Switzerland,Switzerland,CH,49.23,76.77,93.35,62.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 13:00:00,Switzerland,Switzerland,CH,80.58,111.1,89.66,60.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 14:00:00,Switzerland,Switzerland,CH,69.66,98.69,91.23,61.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 15:00:00,Switzerland,Switzerland,CH,83.94,113.99,89.82,61.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 16:00:00,Switzerland,Switzerland,CH,54.18,81.29,93.32,65.13,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 17:00:00,Switzerland,Switzerland,CH,44.43,70.89,94.33,65.2,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 18:00:00,Switzerland,Switzerland,CH,45.88,72.91,93.97,63.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 19:00:00,Switzerland,Switzerland,CH,88.7,120.89,88.56,58.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 20:00:00,Switzerland,Switzerland,CH,131.86,168.65,83.46,54.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 21:00:00,Switzerland,Switzerland,CH,138.18,175.43,82.61,52.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 22:00:00,Switzerland,Switzerland,CH,140.37,177.97,82.18,51.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-05 23:00:00,Switzerland,Switzerland,CH,133.13,170.15,82.86,50.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 00:00:00,Switzerland,Switzerland,CH,140.34,179.79,80.61,49.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 01:00:00,Switzerland,Switzerland,CH,142.76,182.61,80.43,48.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 02:00:00,Switzerland,Switzerland,CH,141.62,181.53,80.55,49.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 03:00:00,Switzerland,Switzerland,CH,146.03,185.94,80.43,49.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 04:00:00,Switzerland,Switzerland,CH,154.82,194.88,79.99,50.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 05:00:00,Switzerland,Switzerland,CH,148.71,188.56,80.43,51.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 06:00:00,Switzerland,Switzerland,CH,115.18,152.19,83.83,55.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 07:00:00,Switzerland,Switzerland,CH,102.63,137.62,85.72,57.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 08:00:00,Switzerland,Switzerland,CH,75.43,107.89,88.54,60.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 09:00:00,Switzerland,Switzerland,CH,66.34,99.07,88.66,60.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 10:00:00,Switzerland,Switzerland,CH,46.54,77.11,90.9,62.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 11:00:00,Switzerland,Switzerland,CH,55.73,87.9,89.08,60.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 12:00:00,Switzerland,Switzerland,CH,62.89,96.76,87.36,58.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 13:00:00,Switzerland,Switzerland,CH,54.8,87.16,89.01,59.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 14:00:00,Switzerland,Switzerland,CH,55.39,86.19,90.21,59.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 15:00:00,Switzerland,Switzerland,CH,39.07,67.76,92.44,61.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 16:00:00,Switzerland,Switzerland,CH,17.73,41.31,97.53,66.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 17:00:00,Switzerland,Switzerland,CH,17.77,41.37,97.47,66.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 18:00:00,Switzerland,Switzerland,CH,19.99,43.87,97.18,65.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 19:00:00,Switzerland,Switzerland,CH,63.08,91.75,91.92,60.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 20:00:00,Switzerland,Switzerland,CH,110.75,144.95,86.08,55.65,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 21:00:00,Switzerland,Switzerland,CH,128.87,166.23,82.68,52.2,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 22:00:00,Switzerland,Switzerland,CH,138.09,178.22,80.14,49.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-06 23:00:00,Switzerland,Switzerland,CH,123.3,159.58,84.16,52.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-07 00:00:00,Switzerland,Switzerland,CH,141.75,180.16,81.88,50.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-07 01:00:00,Switzerland,Switzerland,CH,153.54,193.16,80.59,49.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-01-07 02:00:00,Switzerland,Switzerland,CH,157.02,196.92,80.46,50.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
